genome,guild_id,ontology,CUE,rgrowth
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,nucleic acid component,0.4629072678451054,0.019231890986083845
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,nucleic acid component,NaN,0.007340262656501578
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,nucleic acid component,0.6186948073665979,0.02037776874764098
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,nucleic acid component,0.39143462117614547,0.021677044577377534
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,nucleic acid component,0.5724469693043144,0.015184556032527274
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,nucleic acid component,NaN,0.015461291066634221
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,nucleic acid component,0.2350412599919526,0.0229683673596024
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,nucleic acid component,0.2604987706579111,0.007572274833345857
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,nucleic acid component,0.4623165971202076,0.013399176014773593
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,nucleic acid component,NaN,0.008189583379532836
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,nucleic acid component,0.5671756912394115,0.00481010320068238
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,nucleic acid component,0.5125902948181622,0.018073112825661847
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,nucleic acid component,0.09121874397185024,0.00850381725796558
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,nucleic acid component,0.03919271843946457,0.012004611430160015
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,nucleic acid component,0.3084263652147049,0.01612137773869048
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,nucleic acid component,0.24185231780545036,0.008864737578153058
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,nucleic acid component,0.32946538543344545,0.008883053470022575
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,nucleic acid component,0.32680258699636283,0.018334992636518603
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,nucleic acid component,NaN,0.0043499275879468925
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,nucleic acid component,0.5131739267064004,0.0140695678831559
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,nucleic acid component,NaN,0.0064082007936814315
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,nucleic acid component,0.03491781272346978,0.01489417762671269
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,nucleic acid component,0.20282142145448417,0.016102635792354675
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,nucleic acid component,0.6803251569429678,0.004719156468348329
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,nucleic acid component,0.2739362461640309,0.013724880303950667
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,nucleic acid component,NaN,0.009467263447512874
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,nucleic acid component,0.06578907257752772,0.007717815023296226
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,nucleic acid component,0.43692586961431384,0.01865840763371973
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,nucleic acid component,NaN,0.007264352786314025
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,nucleic acid component,0.5125884943449697,0.017253223942371963
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,nucleic acid component,0.5889160451055829,0.02255738541356458
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,nucleic acid component,0.39281142036017636,0.016913122544821503
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,nucleic acid component,0.3304831526508777,0.01815198121739565
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,nucleic acid component,NaN,0.008946226870685012
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,nucleic acid component,0.5074298275484181,0.002883314803978593
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,nucleic acid component,NaN,0.006032667769193097
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,nucleic acid component,NaN,0.004629676289018017
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,aromatic acid,0.6430207148693675,0.0025093004301233223
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,aromatic acid,0.5699440422378876,0.03426407351077447
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,aromatic acid,0.5550181364850528,0.0019337365932275263
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,aromatic acid,0.33648006570375044,0.011152445273447331
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,aromatic acid,0.6978651492014236,0.002661297133155923
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,aromatic acid,0.4840529466918836,0.002105442739389785
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,aromatic acid,0.6827064493541342,0.002267581724064317
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,aromatic acid,0.31156218237786637,0.017471197047198857
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,aromatic acid,0.23558211015690192,0.02297010625050162
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,aromatic acid,0.6538384664941602,0.018416279923009694
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,aromatic acid,0.687745500833551,0.0022495670643374772
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,aromatic acid,0.6554458628870415,0.01988456804893359
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,aromatic acid,0.6001979977610495,0.0048186469446796325
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,aromatic acid,0.6032568813657597,0.0028875960224362157
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,aromatic acid,0.0918045648579032,0.008504225506526488
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,aromatic acid,0.4576606742414303,0.01877166049322152
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,aromatic acid,0.46860919792504496,0.0015904769656674138
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.47532169183037964,0.018807911958514844
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.6567426532496382,0.019435361394297287
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.5183692492229466,0.0018834706970030613
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.15914132911318107,0.008442895795855021
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.6712424008902037,0.024750318146412282
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.4860289062258377,0.01609461415411552
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.03515311406655916,0.014894217497418816
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.4867523698832983,0.001995735013256064
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.6997335575412194,0.0047281188228963066
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.5939464656292509,0.0020161013490564124
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.6516820370509732,0.01814189656588568
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.5397876774252167,0.0168987227354341
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.47994646596162094,0.0017848374274134669
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.6659752940840074,0.02225498674825313
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.5660399385657988,0.020772787382387064
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.6559883726620984,0.0028963444064163207
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.43545298200192684,0.0242486017120871
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.39948405538115017,0.0216389095719964
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.655237315350999,0.01865020951969437
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.5292839402975555,0.0028890458860534587
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.5346912753563603,0.001632517437841712
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.588790144218162,0.010359261095009429
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,aromatic acid,0.6499983995317964,0.0025385316418399546
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,aromatic acid,0.5754740962857912,0.0017958958428686883
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,aromatic acid,0.5609882211020408,0.001953682830223057
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,aromatic acid,0.3407614775725636,0.011151234373536698
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,aromatic acid,0.7053059712282322,0.0026886041839696245
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,aromatic acid,0.49246191873122697,0.04695529193814543
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,aromatic acid,0.6902200023440566,0.0022909806426437062
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,aromatic acid,0.3153544264654181,0.017470006410935213
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,aromatic acid,0.23831812594024465,0.02296690632971194
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,aromatic acid,0.6615511129777658,0.0184143740329301
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,aromatic acid,0.6952952666481187,0.002272751643215768
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,aromatic acid,0.6631472457085762,0.019882433754616437
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,aromatic acid,0.6068186121881557,0.004869029466521451
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,aromatic acid,0.6098322922699777,0.0029190538731790863
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,aromatic acid,0.093515326195293,0.00850379677273038
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,aromatic acid,0.4629131198569904,0.018769587802681603
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,aromatic acid,0.473631873899984,0.001606968047919532
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.48075044670606204,0.018804974730120144
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.6644421557514777,0.019432725585751653
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.5238998872812002,0.0019028508833311252
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.16110151300430817,0.008441742808965591
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.6789261596630749,0.024748062196141993
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.4916507536759329,0.016093106028983444
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.035653290252901294,0.014893737665551125
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.49210205081554853,0.00201641238811051
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.7072533213308669,0.004776789094600933
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.600479281714881,0.002036911850939643
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.659438228928779,0.018139852383670496
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.5460544739201691,0.01689714924736382
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.48517205184869433,0.0018045863836794597
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.6735692956765493,0.02217497345002021
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.5726319056079082,0.020770981349716798
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.6630241852728813,0.002926283983393969
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.4403165930253571,0.02424906459617859
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.40395306541729303,0.021636515307976518
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.6629806556417631,0.01864878668478228
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.5349992922766093,0.002918802646376847
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.5406362575436761,0.001650657030184414
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.5964685162315455,0.010358349427733098
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,aromatic acid,0.611475443027629,0.0023765374002422137
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,aromatic acid,0.5408758510552287,0.0016906988909888288
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,aromatic acid,0.5279610484651375,0.0018431980793472585
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,aromatic acid,0.31712102809838094,0.011154940960116681
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,aromatic acid,0.6639443021411285,0.002537318642266387
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,aromatic acid,0.4600468588924727,0.002006950545433474
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,aromatic acid,0.6483385996018513,0.0021614094169137912
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,aromatic acid,0.29431677092186204,0.017474554436954927
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,aromatic acid,0.2230799802614296,0.022979998597770293
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,aromatic acid,0.6191101447124486,0.018412483247832297
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,aromatic acid,0.6536057409031963,0.002144301855179236
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,aromatic acid,0.6207675499088973,0.019881127946831056
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,aromatic acid,0.5702082547517144,0.004590086774596082
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,aromatic acid,0.5734450743189661,0.0027448071135127384
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,aromatic acid,0.08380978663548616,0.008505198120335863
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,aromatic acid,0.4332937096936097,0.018787267919599334
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,aromatic acid,0.4457076197714789,0.0015156426100513365
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.4508889403493835,0.018805302445757194
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.6220810166182753,0.01943302598939254
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.49255257726145835,0.0017955480483236082
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.15015123997351823,0.008445024771597929
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.6365791723457142,0.024748450774636593
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.4606577195229867,0.01609238461974945
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.032631576036759605,0.014896263269824855
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.4619997397765002,0.0019025848025756677
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.6656454397839089,0.0045071183132497005
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.5640213036204773,0.001921793729308452
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.6167796416818383,0.018140853499550354
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.5115247060581518,0.016896383921862202
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.4560604604306959,0.0016951886654169848
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.6313902411931103,0.022258619196098648
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.536330182073264,0.02076904796775784
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.6242579011118714,0.0027604049620608426
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.4134425460554244,0.0242458083558267
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.3792302953885103,0.02164255294372036
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.6203449785776217,0.018649286224278
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.5033237123475871,0.0027540023202351376
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.5078165059643844,0.001550364443668683
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.5543669965198585,0.010359149503905974
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,free amino acids,0.6949331925308886,0.002566945548414737
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,free amino acids,0.605261382054441,0.0018141495290571207
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,free amino acids,0.6019982277597635,0.14687053875356199
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,free amino acids,0.5566735448252605,0.0016188428907327297
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,free amino acids,0.7321840676858153,0.002715141465040155
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,free amino acids,0.56275076512312,0.002148212101461694
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,free amino acids,0.7279371286665836,0.10624013028293686
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,free amino acids,0.5582463230400855,0.001687957826288325
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,free amino acids,0.5098779221076618,0.0018933472300892073
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,free amino acids,0.7187938332402523,0.002045638331593963
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,free amino acids,0.7202301636728747,0.0022952773921082804
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,free amino acids,0.7209631965108096,0.002145929325872282
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,free amino acids,0.7280512576978388,0.0049179782706486016
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,free amino acids,0.6763576511830773,0.002949765392000841
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,free amino acids,0.7152308060169027,0.002079110359371091
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,free amino acids,0.545066587061666,0.0016672233694388155
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,free amino acids,0.5055438516140174,0.001622709525057367
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,free amino acids,0.5446329811300776,0.001578607558627421
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,free amino acids,0.7174278390730723,0.0020477496637679228
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,free amino acids,0.5720311608590745,0.0019213025811855816
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,free amino acids,0.3738671273797585,0.0010386140507455343
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,free amino acids,0.720173363119486,0.002246577236348985
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,free amino acids,0.5566676489525927,0.0015739481900231074
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,free amino acids,0.4756985163907001,0.04950774303801764
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,free amino acids,0.5663688381120371,0.002034149492006492
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,free amino acids,0.7703586328277203,0.004824363104508841
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,free amino acids,0.6444449495249858,0.002055142324282119
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,free amino acids,0.7206333859149674,0.0022037930387739995
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,free amino acids,0.5804081986625551,0.0017030722249474829
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,free amino acids,0.5586739598443805,0.0018240069409249011
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,free amino acids,0.7173978893930076,0.002072464978803631
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,free amino acids,0.6467522624398255,0.0021566302635906416
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,free amino acids,0.7010317962040051,0.0029552716177297335
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,free amino acids,0.5347135829555774,0.0016920190669389651
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,free amino acids,0.4851221996462417,0.0015004606748634734
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,free amino acids,0.7170723237507552,0.002177340484285138
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,free amino acids,0.6331494387555072,0.0029481840410079526
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,free amino acids,0.5815244416876325,0.0016661142177575184
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,free amino acids,0.7054540420117159,0.0017796074821330892
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,nucleic acid component,0.2842528597353722,0.014398186785643632
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,nucleic acid component,NaN,0.007661574468034777
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,nucleic acid component,0.2844578516842773,0.019255040457236083
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,nucleic acid component,NaN,0.007340262656501578
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,nucleic acid component,0.37477581191508313,0.020385258872553463
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,nucleic acid component,0.24042859458471874,0.021705818656380643
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,nucleic acid component,0.3399571712918079,0.015196546350026216
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,nucleic acid component,NaN,0.015461291066634221
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,nucleic acid component,0.14482727678158053,0.02305412189738587
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,nucleic acid component,0.12007310561870578,0.0075822532911774725
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,nucleic acid component,0.26403097896401884,0.013413439063742092
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,nucleic acid component,NaN,0.008198942451906867
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,nucleic acid component,0.3486237421225249,0.0030758422727141495
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,nucleic acid component,0.3065562942955363,0.018029299376801495
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,nucleic acid component,0.044067941075704345,0.008513712628038548
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,nucleic acid component,0.019494677966373424,0.012028904398986679
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,nucleic acid component,0.18826137753788744,0.016162033107727188
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,nucleic acid component,0.13364851044428447,0.008897153462273096
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,nucleic acid component,0.1746810694617109,0.008893929278990482
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,nucleic acid component,0.19749874535966275,0.018383919347078805
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,nucleic acid component,NaN,0.004358403358169189
